,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Genus,ScientificName,CommonName,Year,Date,Age
8574,93411,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1532 Taraval St,1.0,Sidewalk: Curb side : Cutout,DPW,6/29/21 0:00,3,3x3,37.74283017,-122.4827108,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2021,2021-06-29 00:00:00,3
8575,218584,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3672 19th Ave,1.0,Sidewalk: Curb side : Yard,DPW,11/7/15 13:03,3,Width 3ft,37.72321146,-122.4748858,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2015,2015-11-07 13:03:00,9
8579,31875,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2201 Lyon St,1.0,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,7,,37.79137116,-122.446278,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-07-28 00:00:00,27
8585,53879,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1087 Goettingen St,1.0,Sidewalk: Curb side : Cutout,Private,3/10/72 0:00,11,,37.7186698,-122.4030909,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2072,2072-03-10 00:00:00,-48
8595,52605,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,900 Gilman Ave,2.0,Sidewalk: Curb side : Cutout,Private,2/3/06 0:00,2,,37.71737647,-122.3864595,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2006,2006-02-03 00:00:00,18
8609,24418,Permitted Site,Lophostemon confertus :: Brisbane Box,1711X Gough St,1.0,Sidewalk: Curb side : Cutout,Private,5/20/95 0:00,13,3X3,37.78910432,-122.4255327,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-05-20 00:00:00,29
8629,8968,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5030 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1/19/05 0:00,3,3X3,37.78075045,-122.4733945,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2005,2005-01-19 00:00:00,19
8631,43825,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2547 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/27/00 0:00,4,,37.73954934,-122.4927292,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2000,2000-07-27 00:00:00,24
8649,6525,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1200X Evans Ave,17.0,Median : Cutout,DPW,9/14/06 0:00,3,15,37.7395401,-122.3822826,Platanus,Platanus x,Sycamore: London Plane,2006,2006-09-14 00:00:00,18
8684,34590,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3090 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,12/8/09 0:00,6,,37.79199007,-122.445918,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2009,2009-12-08 00:00:00,15
8701,26082,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,205 Broad St,1.0,Sidewalk: Curb side : Cutout,Private,12/31/97 0:00,8,3X3,37.71308946,-122.4593578,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-12-31 00:00:00,27
8713,40323,DPW Maintained,Pittosporum undulatum :: Victorian Box,3367 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,5/14/99 0:00,5,,37.78975725,-122.4483274,Pittosporum,Pittosporum undulatum,Victorian Box,1999,1999-05-14 00:00:00,25
8721,31438,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4228 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,10,,37.75424171,-122.439418,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-05-01 00:00:00,29
8738,10929,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1338X Hudson Ave,3.0,Sidewalk: Curb side : Cutout,DPW,3/30/18 8:49,3,3X4,37.73610027,-122.3834314,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2018,2018-03-30 08:49:00,6
8744,53904,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1075 Goettingen St,1.0,Sidewalk: Curb side : Cutout,Private,3/10/72 0:00,15,,37.71878698,-122.4031436,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2072,2072-03-10 00:00:00,-48
8748,96613,DPW Maintained,Lophostemon confertus :: Brisbane Box,3652 Clay St,3.0,Sidewalk: Curb side : Cutout,Private,4/6/18 0:00,3,,37.78837241,-122.4530742,Lophostemon,Lophostemon confertus,Brisbane Box,2018,2018-04-06 00:00:00,6
8751,56341,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,396 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/2/08 0:00,16,3x3,37.78209924,-122.4869522,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2008,2008-06-02 00:00:00,16
8775,31492,DPW Maintained,Pittosporum undulatum :: Victorian Box,49 Worth St,1.0,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,10,,37.75452047,-122.4398315,Pittosporum,Pittosporum undulatum,Victorian Box,1995,1995-05-01 00:00:00,29
8778,27811,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,350X The Embarcadero,10.0,Sidewalk: Curb side : Cutout,Port,7/15/94 0:00,12,4x4,37.79806025,-122.3963595,Platanus,Platanus x,Sycamore: London Plane,1994,1994-07-15 00:00:00,30
8792,9684,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Gough St,2.0,Sidewalk: Curb side : Cutout,Private,1/7/95 0:00,12,3x3,37.77615075,-122.4227433,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-01-07 00:00:00,29
8812,22745,DPW Maintained,Pittosporum undulatum :: Victorian Box,1575 Turk St,7.0,Sidewalk: Curb side : Cutout,Private,4/23/90 0:00,12,3x3,37.78014263,-122.4343866,Pittosporum,Pittosporum undulatum,Victorian Box,1990,1990-04-23 00:00:00,34
8821,44722,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1890 22nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/31/09 0:00,1,3x3,37.75242662,-122.4794871,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2009,2009-07-31 00:00:00,15
8841,30541,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,401 Tunnel Ave,15.0,Sidewalk: Curb side : Cutout,Private,1/25/95 0:00,6,,37.70971935,-122.4012565,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-01-25 00:00:00,29
8844,37089,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1235 47th Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/1/98 0:00,3,,37.76343172,-122.5072892,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1998,1998-06-01 00:00:00,26
8846,253085,DPW Maintained,Pittosporum undulatum :: Victorian Box,2849X Alemany Blvd,18.0,Sidewalk: Curb side : Cutout,DPW,10/13/17 10:40,3,3X3,37.71322587,-122.4500992,Pittosporum,Pittosporum undulatum,Victorian Box,2017,2017-10-13 10:40:00,7
8869,51285,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3129 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,8/10/11 0:00,3,3x3,37.74719326,-122.4185267,Platanus,Platanus x,Sycamore: London Plane,2011,2011-08-10 00:00:00,13
8887,102880,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1680X Revere Ave,2.0,Sidewalk: Curb side : Cutout,Private,7/23/10 0:00,2,4x4,37.73245303,-122.3910229,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2010,2010-07-23 00:00:00,14
8892,4567,DPW Maintained,Lophostemon confertus :: Brisbane Box,106X Virginia Ave,3.0,Sidewalk: Curb side : Cutout,DPW,2/21/08 0:00,3,3X3,37.74251602,-122.4201747,Lophostemon,Lophostemon confertus,Brisbane Box,2008,2008-02-21 00:00:00,16
8901,90430,DPW Maintained,Lophostemon confertus :: Brisbane Box,27 Duboce Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/28/14 0:00,3,3x3,37.76987455,-122.4205402,Lophostemon,Lophostemon confertus,Brisbane Box,2014,2014-02-28 00:00:00,10
8902,61144,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,115 Cole St,1.0,Sidewalk: Curb side : Cutout,Private,9/28/83 0:00,8,,37.77404254,-122.4511972,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1983,1983-09-28 00:00:00,41
8914,12791,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2014 Lake St,1.0,Sidewalk: Curb side : Cutout,Private,1/19/05 0:00,8,3X3,37.78599855,-122.4812604,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2005,2005-01-19 00:00:00,19
8916,10530,DPW Maintained,Lophostemon confertus :: Brisbane Box,101 Harbor Rd,11.0,Sidewalk: Curb side : Cutout,DPW,3/22/04 0:00,3,3X4,37.73190736,-122.3780363,Lophostemon,Lophostemon confertus,Brisbane Box,2004,2004-03-22 00:00:00,20
8919,50204,DPW Maintained,Pittosporum undulatum :: Victorian Box,755@ BALBOA 26th Ave,1.0,Sidewalk: Curb side : Cutout,Private,8/17/04 0:00,6,,37.77522021,-122.485553,Pittosporum,Pittosporum undulatum,Victorian Box,2004,2004-08-17 00:00:00,20
8933,29261,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Portola Dr,5.0,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74686352,-122.4456176,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-10-14 00:00:00,19
8948,192564,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,33 08th St,2.0,Sidewalk: Curb side : Cutout,Private,4/5/17 0:00,3,Width 3ft,37.77771751,-122.4133229,Lophostemon,Lophostemon confertus,Brisbane Box,2017,2017-04-05 00:00:00,7
8952,52674,DPW Maintained,Pittosporum undulatum :: Victorian Box,470  REVISED 36th Ave,11.0,Sidewalk: Curb side : Cutout,Private,4/26/06 0:00,12,,37.78018826,-122.4964812,Pittosporum,Pittosporum undulatum,Victorian Box,2006,2006-04-26 00:00:00,18
8954,65069,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2221 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,6/5/89 0:00,14,,37.79162796,-122.4446307,Platanus,Platanus x,Sycamore: London Plane,1989,1989-06-05 00:00:00,35
8961,43776,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,146 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/7/09 0:00,6,3x3,37.78508533,-122.4796478,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2009,2009-10-07 00:00:00,15
8973,22725,DPW Maintained,Pittosporum undulatum :: Victorian Box,1525 Turk St,2.0,Sidewalk: Curb side : Cutout,Private,9/8/92 0:00,12,3X3,37.78017746,-122.4341333,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-09-08 00:00:00,32
8990,13517,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,333 Market St,11.0,Sidewalk: Curb side : Cutout,DPW,11/25/19 10:29,3,4X4,37.79217558,-122.3974577,Platanus,Platanus x,Sycamore: London Plane,2019,2019-11-25 10:29:00,5
9001,102542,Undocumented,Pittosporum undulatum :: Victorian Box,499 Illinois St,3.0,Sidewalk: Curb side : Cutout,Private,7/15/16 0:00,3,5x5,37.76685165,-122.3890948,Pittosporum,Pittosporum undulatum,Victorian Box,2016,2016-07-15 00:00:00,8
9011,22053,DPW Maintained,Lophostemon confertus :: Brisbane Box,3000 03rd St,5.0,Sidewalk: Curb side : Cutout,Private,1/31/95 0:00,12,3x3,37.75111432,-122.3877557,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-01-31 00:00:00,29
9029,21965,DPW Maintained,Lophostemon confertus :: Brisbane Box,2580 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,1/27/95 0:00,10,3x3,37.75686225,-122.3882966,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-01-27 00:00:00,29
9035,42726,DPW Maintained,Pittosporum undulatum :: Victorian Box,1790 Yosemite Ave,7.0,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,7,,37.72888252,-122.3950632,Pittosporum,Pittosporum undulatum,Victorian Box,2000,2000-06-26 00:00:00,24
9048,69453,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,459 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,5/16/94 0:00,15,6x9,37.78054647,-122.4934419,Platanus,Platanus x,Sycamore: London Plane,1994,1994-05-16 00:00:00,30
9082,95751,DPW Maintained,Lophostemon confertus :: Brisbane Box,260 Madrid St,2.0,Sidewalk: Curb side : Cutout,SFUSD,10/25/17 16:36,3,3x3,37.72558839,-122.4298998,Lophostemon,Lophostemon confertus,Brisbane Box,2017,2017-10-25 16:36:00,7
9085,4958,Permitted Site,Lophostemon confertus :: Brisbane Box,5173 Diamond Heights Blvd,3.0,Sidewalk: Curb side : Cutout,Private,6/10/97 0:00,6,3X3,37.74585695,-122.4400565,Lophostemon,Lophostemon confertus,Brisbane Box,1997,1997-06-10 00:00:00,27
9089,235023,DPW Maintained,Pittosporum undulatum :: Victorian Box,559 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,1/10/86 0:00,14,Width 3ft,37.75465206,-122.4387499,Pittosporum,Pittosporum undulatum,Victorian Box,1986,1986-01-10 00:00:00,38
9105,83820,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1339 47th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/24/08 0:00,1,3x3,37.76149964,-122.5071683,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2008,2008-01-24 00:00:00,16
9151,28216,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,300X King St,22.0,Sidewalk: Curb side : Cutout,DPW,1/23/14 23:00,12,,37.77639884,-122.3941356,Platanus,Platanus x,Sycamore: London Plane,2014,2014-01-23 23:00:00,10
9168,59090,DPW Maintained,Lophostemon confertus :: Brisbane Box,3522 Fulton St,1.0,Sidewalk: Curb side : Cutout,Private,4/23/80 0:00,18,,37.77331094,-122.4695882,Lophostemon,Lophostemon confertus,Brisbane Box,1980,1980-04-23 00:00:00,44
9173,6890,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,290X Fell St,1.0,Sidewalk: Curb side : Cutout,Private,2/15/05 0:00,3,3X3,37.77604001,-122.4226258,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2005,2005-02-15 00:00:00,19
9177,22165,DPW Maintained,Lophostemon confertus :: Brisbane Box,3899X 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,3/1/16 0:00,3,3x3,37.74185155,-122.3881208,Lophostemon,Lophostemon confertus,Brisbane Box,2016,2016-03-01 00:00:00,8
9179,88049,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1655 Jerrold Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/18/08 0:00,3,3x3,37.73932804,-122.3905394,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-07-18 00:00:00,16
9185,90428,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,55X Duboce Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/22/08 0:00,3,3x3,37.76984543,-122.4212911,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-02-22 00:00:00,16
9187,40369,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,501- 513 Broadway,2.0,Sidewalk: Curb side : Cutout,Private,5/26/99 0:00,6,4x4,37.79790127,-122.4056707,Platanus,Platanus x,Sycamore: London Plane,1999,1999-05-26 00:00:00,25
9226,54865,DPW Maintained,Pittosporum undulatum :: Victorian Box,1845 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,8/17/72 0:00,14,,37.77377289,-122.4469169,Pittosporum,Pittosporum undulatum,Victorian Box,2072,2072-08-17 00:00:00,-48
9238,114194,Significant Tree,Lophostemon confertus :: Brisbane Box,555x SAN JOSE AVE,2.0,Front Yard : Yard,Private,11/23/15 0:00,30,3x3,37.74724033,-122.4209413,Lophostemon,Lophostemon confertus,Brisbane Box,2015,2015-11-23 00:00:00,9
9242,60493,DPW Maintained,Pittosporum undulatum :: Victorian Box,1239 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,12/1/82 0:00,10,,37.78139377,-122.4374516,Pittosporum,Pittosporum undulatum,Victorian Box,1982,1982-12-01 00:00:00,42
9266,28311,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,626 Cortland Ave,1.0,Sidewalk: Curb side : Cutout,Private,11/22/03 0:00,6,3x3,37.7388883,-122.4153644,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2003,2003-11-22 00:00:00,21
9284,12403,DPW Maintained,Lophostemon confertus :: Brisbane Box,1455 Laguna St,2.0,Sidewalk: Curb side : Cutout,DPW,12/20/13 0:00,3,3X3,37.78478141,-122.4280414,Lophostemon,Lophostemon confertus,Brisbane Box,2013,2013-12-20 00:00:00,11
9302,172747,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1230 Chestnut St,2.0,Sidewalk: Curb side : Cutout,Private,6/5/17 0:00,3,4x3,37.80251886,-122.4233486,Lophostemon,Lophostemon confertus,Brisbane Box,2017,2017-06-05 00:00:00,7
9307,86522,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1391 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,12/26/06 0:00,3,3x3,37.76149672,-122.4856503,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2006,2006-12-26 00:00:00,18
9334,29135,DPW Maintained,Lophostemon confertus :: Brisbane Box,60 Leavenworth St,1.0,Sidewalk: Curb side : Cutout,DPW,11/19/05 0:00,8,3x30,37.78111898,-122.4136276,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-11-19 00:00:00,19
9381,26304,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,2000X San Jose Ave,7.0,Sidewalk: Curb side : Cutout,Rec/Park,6/25/97 0:00,3,3X3,37.72580676,-122.4424794,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-06-25 00:00:00,27
9383,66531,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3712 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,9/23/08 0:00,3,3x3,37.74034993,-122.496244,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-09-23 00:00:00,16
9410,15667,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3932 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,4/18/95 0:00,6,3X3,37.7347788,-122.4254275,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-04-18 00:00:00,29
9428,5921,Permitted Site,Lophostemon confertus :: Brisbane Box,1300X Eddy St,3.0,Sidewalk: Curb side : Cutout,Private,6/17/97 0:00,0,4X4,37.78206203,-122.4296075,Lophostemon,Lophostemon confertus,Brisbane Box,1997,1997-06-17 00:00:00,27
9434,59036,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,3332 21st St,1.0,Sidewalk: Curb side : Cutout,Private,5/6/15 0:00,3,3x3,37.75692831,-122.42187,Platanus,Platanus x,Sycamore: London Plane,2015,2015-05-06 00:00:00,9
9438,32730,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,431 Capitol Ave,2.0,Sidewalk: Curb side : Cutout,SFUSD,10/29/96 0:00,3,3x3,37.71475295,-122.4591082,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1996,1996-10-29 00:00:00,28
9439,33890,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2600 Jackson St,2.0,Sidewalk: Curb side : Cutout,Private,3/3/97 0:00,2,,37.7920909,-122.4380741,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1997,1997-03-03 00:00:00,27
9478,101919,Section 806 (d),Platanus x hispanica :: Sycamore: London Plane,1401X California St,1.0,Sidewalk: Curb side : Cutout,Private,12/7/12 0:00,9,3x3,37.79083404,-122.4179416,Platanus,Platanus x,Sycamore: London Plane,2012,2012-12-07 00:00:00,12
9520,23182,DPW Maintained,Lophostemon confertus :: Brisbane Box,500X Van Ness Ave,2.0,Median : Cutout,DPW,6/9/05 0:00,3,3X3,37.78006211,-122.4201599,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-06-09 00:00:00,19
9532,15906,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5600 Mission St,6.0,Median : Cutout,DPW,3/23/95 0:00,3,TR20,37.71060572,-122.447736,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-03-23 00:00:00,29
9537,53008,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1524@ SCOTT McAllister St,1.0,Sidewalk: Curb side : Cutout,Private,8/5/08 0:00,2,3x3,37.77801072,-122.4371629,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-08-05 00:00:00,16
9601,75820,Undocumented,Lophostemon confertus :: Brisbane Box,598x Ellis St,2.0,Sidewalk: Curb side : Cutout,Private,5/29/82 0:00,3,,37.78448799,-122.4159885,Lophostemon,Lophostemon confertus,Brisbane Box,1982,1982-05-29 00:00:00,42
9633,26320,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2017 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/23/05 0:00,3,3X3,37.72464601,-122.4432035,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2005,2005-02-23 00:00:00,19
9641,22977,DPW Maintained,Lophostemon confertus :: Brisbane Box,630 Valencia St,1.0,Sidewalk: Curb side : Cutout,Police Dept,3/14/95 0:00,20,3X3,37.7629014,-122.4218133,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-03-14 00:00:00,29
9648,29316,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,5.0,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74010894,-122.4627903,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-10-14 00:00:00,19
9658,1146,DPW Maintained,Lophostemon confertus :: Brisbane Box,2670 Alemany Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,4/19/01 0:00,8,3X3,37.7141807,-122.4485855,Lophostemon,Lophostemon confertus,Brisbane Box,2001,2001-04-19 00:00:00,23
9660,23102,DPW Maintained,Lophostemon confertus :: Brisbane Box,1411 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,4/29/92 0:00,20,3X3,37.75024067,-122.4203773,Lophostemon,Lophostemon confertus,Brisbane Box,1992,1992-04-29 00:00:00,32
9702,67712,DPW Maintained,Lophostemon confertus :: Brisbane Box,544 02nd St,1.0,Sidewalk: Curb side : Cutout,Private,11/19/92 0:00,14,,37.78256981,-122.3931357,Lophostemon,Lophostemon confertus,Brisbane Box,1992,1992-11-19 00:00:00,32
9752,30560,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,401 Tunnel Ave,4.0,Sidewalk: Curb side : Cutout,Private,1/25/95 0:00,3,,37.70894075,-122.4012601,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-01-25 00:00:00,29
9753,24516,DPW Maintained,Lophostemon confertus :: Brisbane Box,1695X Gough St,1.0,Sidewalk: Curb side : Cutout,DPW,5/20/95 0:00,18,3X3,37.78894379,-122.4255003,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-05-20 00:00:00,29
9754,45635,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,851 Van Ness Ave,4.0,Sidewalk: Curb side : Cutout,Private,8/23/02 0:00,7,,37.78343583,-122.4210986,Platanus,Platanus x,Sycamore: London Plane,2002,2002-08-23 00:00:00,22
9784,18875,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2300X Sacramento St,2.0,Sidewalk: Curb side : Cutout,Private,11/13/21 0:00,3,4x4,37.79026717,-122.4311387,Platanus,Platanus x,Sycamore: London Plane,2021,2021-11-13 00:00:00,3
9827,253740,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1 Henry Adams St,6.0,Sidewalk: Curb side : Cutout,Private,11/3/17 0:00,3,3x6,37.76919968,-122.4034736,Lophostemon,Lophostemon confertus,Brisbane Box,2017,2017-11-03 00:00:00,7
9836,180620,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,100x Naylor St,1.0,Sidewalk: Curb side : Cutout,Private,10/5/17 8:29,3,Width 3ft,37.71019721,-122.4340741,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2017,2017-10-05 08:29:00,7
9845,235024,DPW Maintained,Pittosporum undulatum :: Victorian Box,553 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,1/10/86 0:00,12,Width 3ft,37.75473385,-122.4387663,Pittosporum,Pittosporum undulatum,Victorian Box,1986,1986-01-10 00:00:00,38
